time [ns],x [m],y [m],z [m],a [rad],b [rad],c [rad],d [rad]
3512500000,-0.477584,1.178552,2.8912720000000003,-0.136526,0.9883850000000001,0.048644,0.045709
3524999999,-0.47864300000000004,1.1778600000000001,2.887942,-0.139758,0.988342,0.0477,0.03706
3537500000,-0.480054,1.177144,2.883826,-0.13087200000000002,0.989663,0.044317,0.03843
3550000000,-0.480905,1.176872,2.880648,-0.127581,0.989669,0.044849,0.047614
3562499999,-0.48143500000000006,1.176149,2.87661,-0.142316,0.9879399999999999,0.048767000000000005,0.036652
3575000000,-0.482378,1.175763,2.872144,-0.136694,0.988756,0.045154,0.040454000000000004
3587499999,-0.48307700000000003,1.17506,2.8693,-0.139422,0.988593,0.035031,0.044926999999999995
3600000000,-0.485825,1.174152,2.863931,-0.121898,0.9915709999999999,0.034104,0.027643
3612500000,-0.48568599999999995,1.1741270000000001,2.85901,-0.138343,0.988778,0.043817,0.035493000000000004
3624999999,-0.486521,1.173598,2.854082,-0.14090999999999998,0.988268,0.044095999999999996,0.039063
3637500000,-0.487595,1.1728610000000002,2.849046,-0.138422,0.988593,0.044765,0.038993
3649999999,-0.488702,1.172315,2.84393,-0.136817,0.988785,0.04648,0.037755000000000004
3662500000,-0.48987299999999995,1.17164,2.838592,-0.137742,0.988617,0.047197,0.037906
3675000000,-0.491123,1.170988,2.83372,-0.134299,0.9896229999999999,0.040027,0.031761000000000005
3687499999,-0.49249499999999996,1.170158,2.827966,-0.13244,0.989606,0.043526999999999996,0.035278
3700000000,-0.493471,1.169467,2.822233,-0.135008,0.9895370000000001,0.039541,0.032041
3712499999,-0.49424799999999997,1.168883,2.815947,-0.13636099999999998,0.9889,0.04423,0.039073000000000004
3725000000,-0.49571899999999997,1.168088,2.810295,-0.133428,0.98974,0.03985,0.031994
3737500000,-0.49797399999999997,1.167017,2.804426,-0.120799,0.991986,0.028114,0.024121
3749999999,-0.497983,1.166787,2.797482,-0.136218,0.989298,0.040668,0.032862999999999996
3762500000,-0.49803500000000006,1.1672200000000001,2.790952,-0.154447,0.9856450000000001,0.052014,0.044102999999999996
3774999999,-0.499367,1.166392,2.784217,-0.15293299999999999,0.985994,0.05068,0.043126
3787500000,-0.501758,1.164806,2.7772360000000003,-0.134328,0.98964,0.03857,0.032881
3800000000,-0.5031180000000001,1.163981,2.7698970000000003,-0.133229,0.989698,0.041408999999999994,0.03213
3812499999,-0.505201,1.162669,2.7629580000000002,-0.121245,0.991775,0.031251999999999995,0.02657
3825000000,-0.505161,1.162457,2.7549099999999997,-0.136131,0.9889620000000001,0.044182,0.038348
3837499999,-0.506586,1.161681,2.7473419999999997,-0.13306600000000002,0.989373,0.044392,0.038258999999999994
3850000000,-0.508134,1.160682,2.7398990000000003,-0.132299,0.989892,0.039589,0.032303
3862500000,-0.508938,1.1598110000000001,2.731731,-0.136176,0.989052,0.041338,0.03903
3874999999,-0.510346,1.159175,2.7235549999999997,-0.135771,0.988944,0.046008,0.037953
3887500000,-0.511609,1.158514,2.715921,-0.139266,0.988451,0.044716000000000006,0.039624
3899999999,-0.5126729999999999,1.1571799999999999,2.709114,-0.135164,0.989395,0.030232,0.043764
3912500000,-0.514666,1.156532,2.699952,-0.130615,0.990353,0.032021,0.033411
3925000000,-0.5157,1.155857,2.689392,-0.132233,0.989533,0.042566,0.039089
3937499999,-0.518556,1.15428,2.681118,-0.116876,0.992432,0.028312,0.024855000000000002
3950000000,-0.519917,1.153451,2.671842,-0.117254,0.992399,0.028270999999999998,0.024408000000000003
3962499999,-0.520099,1.153001,2.662401,-0.13281800000000002,0.9898399999999999,0.038898,0.032603
3975000000,-0.521529,1.152232,2.652955,-0.129413,0.990216,0.041489,0.031664
3987500000,-0.521921,1.151784,2.643539,-0.143278,0.9878469999999999,0.046692000000000004,0.038071
3999999999,-0.525302,1.149901,2.634475,-0.113979,0.992726,0.029973000000000003,0.024593
4012500000,-0.52613,1.149074,2.625801,-0.119245,0.991869,0.027062,0.035269
4024999999,-0.5269659999999999,1.1476629999999999,2.61769,-0.120125,0.991392,0.015037,0.049866
4037500000,-0.527547,1.1485610000000002,2.60447,-0.144004,0.9870760000000001,0.05761,0.040318
4050000000,-0.529212,1.147642,2.594459,-0.14489200000000002,0.986324,0.068475,0.038499
4062499999,-0.53128,1.146266,2.583656,-0.126867,0.989509,0.058323,0.037088
4075000000,-0.5324770000000001,1.146039,2.573569,-0.130235,0.989002,0.059646000000000005,0.036819
4087499999,-0.533849,1.145425,2.563078,-0.126425,0.989482,0.060578,0.035664
4100000000,-0.5354369999999999,1.144255,2.552336,-0.124274,0.9896809999999999,0.059784000000000004,0.038897
4112500000,-0.536321,1.14389,2.542436,-0.127868,0.9885780000000001,0.06367300000000001,0.048053
4124999999,-0.537754,1.143451,2.532336,-0.12418499999999999,0.988992,0.062193,0.051033999999999996
4137500000,-0.537977,1.143225,2.5214090000000002,-0.154962,0.9843790000000001,0.070855,0.044313
4149999999,-0.541525,1.141958,2.509075,-0.11474100000000001,0.9910770000000001,0.061191999999999996,0.029271
4162500000,-0.541855,1.141204,2.497634,-0.133239,0.987605,0.073507,0.038488
4175000000,-0.542801,1.141253,2.487207,-0.13161,0.987936,0.06855800000000001,0.044274
4187499999,-0.544894,1.140448,2.4749849999999998,-0.12285399999999999,0.9893870000000001,0.066991,0.039154
4200000000,-0.546238,1.1399620000000001,2.463677,-0.11939100000000001,0.989727,0.066333,0.042256
4212499999,-0.547535,1.139259,2.452274,-0.11901700000000001,0.99003,0.06383,0.040007999999999995
4225000000,-0.5490550000000001,1.138466,2.4428919999999996,-0.11209100000000001,0.9918450000000001,0.044624000000000004,0.04108
4237500000,-0.549608,1.138462,2.429113,-0.136115,0.9871850000000001,0.073633,0.038939
4249999999,-0.552083,1.13705,2.417707,-0.11567000000000001,0.9911530000000001,0.057299,0.030876999999999998
4262500000,-0.552724,1.1375979999999999,2.405451,-0.12425599999999999,0.989342,0.06605599999999999,0.037402
4274999999,-0.553469,1.137365,2.394805,-0.130084,0.9884129999999999,0.061846000000000005,0.047885000000000004
4287500000,-0.556299,1.136323,2.382523,-0.113311,0.9916729999999999,0.054211,0.028399
4300000000,-0.556483,1.136603,2.369896,-0.120643,0.989983,0.061664,0.039702
4312499999,-0.557235,1.136361,2.358825,-0.129201,0.9884270000000001,0.063924,0.047245999999999996
4325000000,-0.559859,1.135557,2.346082,-0.11747300000000001,0.990765,0.06125800000000001,0.028843
4337499999,-0.5603130000000001,1.135794,2.333564,-0.12215799999999999,0.989751,0.06355,0.037848
4350000000,-0.562145,1.135694,2.321827,-0.11858099999999999,0.990735,0.059122,0.029788
4362500000,-0.562763,1.1355950000000001,2.309047,-0.121949,0.989649,0.06458799999999999,0.039397
4374999999,-0.563483,1.135566,2.297841,-0.128615,0.988332,0.065765,0.048295
4387500000,-0.56477,1.13535,2.286505,-0.11778699999999999,0.989819,0.054282000000000004,0.058630999999999996
4399999999,-0.5662010000000001,1.135081,2.271642,-0.13081500000000001,0.987924,0.073542,0.038531
4412500000,-0.5674819999999999,1.135477,2.259205,-0.125325,0.9889629999999999,0.069084,0.038379
4425000000,-0.568166,1.1358469999999998,2.247534,-0.128795,0.9883040000000001,0.06601599999999999,0.048050999999999996
4437499999,-0.569279,1.135774,2.236151,-0.11969300000000001,0.989756,0.055283000000000006,0.054784000000000006
4450000000,-0.571706,1.135185,2.221698,-0.11143900000000001,0.991654,0.056411,0.031964
4462499999,-0.571968,1.1361569999999999,2.2085209999999997,-0.12271800000000001,0.988711,0.075688,0.040775
4475000000,-0.573964,1.1356979999999999,2.195769,-0.121771,0.989426,0.073094,0.029412
4487500000,-0.575364,1.136021,2.183122,-0.113081,0.9912340000000001,0.0624,0.027825
4499999999,-0.576175,1.1359059999999999,2.171808,-0.10708499999999999,0.992698,0.040747000000000005,0.037714
4512500000,-0.5771310000000001,1.1345379999999998,2.168404,-0.076265,0.9929370000000001,-0.081616,0.039985
4524999999,-0.577417,1.137063,2.143748,-0.130325,0.987901,0.074753,0.038462
4537500000,-0.578488,1.136918,2.132464,-0.128377,0.988741,0.060555,0.047361
4550000000,-0.5800569999999999,1.137229,2.117159,-0.123813,0.989137,0.069401,0.038243
4562499999,-0.58131,1.137095,2.104164,-0.12452,0.988972,0.070379,0.038415
4575000000,-0.5819850000000001,1.137832,2.0920389999999998,-0.128877,0.9879950000000001,0.068536,0.050582999999999996
4587499999,-0.583225,1.137577,2.077232,-0.135271,0.986735,0.081335,0.037945
4600000000,-0.585317,1.137556,2.064436,-0.12259400000000001,0.9893370000000001,0.072528,0.030392000000000002
4612500000,-0.586529,1.137638,2.052611,-0.10002,0.9926879999999999,0.056258,0.037438
4624999999,-0.586936,1.137411,2.042522,-0.101079,0.993289,0.014759999999999999,0.05425
4637500000,-0.588863,1.138852,2.0245849999999996,-0.11258,0.991201,0.063051,0.02951
4649999999,-0.588009,1.139864,2.01076,-0.14966400000000002,0.983376,0.09374299999999999,0.042249
4662500000,-0.589279,1.139532,1.997191,-0.143575,0.984885,0.0871,0.04245
4675000000,-0.592195,1.1393959999999999,1.9843540000000002,-0.117301,0.989835,0.073849,0.031832
4687499999,-0.591839,1.140121,1.9714939999999999,-0.13108499999999998,0.9867790000000001,0.080743,0.050647000000000005
4700000000,-0.594355,1.140309,1.9576759999999997,-0.113642,0.9902920000000001,0.07477,0.028593
4712499999,-0.594355,1.141138,1.9440680000000001,-0.133367,0.9855879999999999,0.094996,0.042485
4725000000,-0.5951649999999999,1.141031,1.930335,-0.14039400000000002,0.9833280000000001,0.10707699999999999,0.043483999999999995
4737500000,-0.5964119999999999,1.141081,1.9168049999999999,-0.12619,0.986701,0.092159,0.044755
4749999999,-0.59822,1.141666,1.903841,-0.1251,0.986835,0.092826,0.043463999999999996
4762500000,-0.599433,1.141571,1.8926720000000001,-0.118556,0.9891909999999999,0.075402,0.041963
4774999999,-0.601106,1.141885,1.8775240000000002,-0.12418499999999999,0.987001,0.097078,0.031354
4787500000,-0.601781,1.141528,1.863994,-0.128978,0.9862190000000001,0.097361,0.03545
4800000000,-0.603254,1.143384,1.8509689999999999,-0.126503,0.9861620000000001,0.102249,0.032052
4812499999,-0.604283,1.142743,1.842915,-0.137749,0.988218,0.066548,-0.004721
4825000000,-0.6048439999999999,1.143956,1.8242060000000002,-0.137295,0.9824129999999999,0.118422,0.044618
4837499999,-0.606168,1.143886,1.81102,-0.13864200000000002,0.9826389999999999,0.11570899999999999,0.042558
4850000000,-0.6069399999999999,1.1444729999999999,1.7989959999999998,-0.146678,0.98101,0.116629,0.050033
4862500000,-0.60853,1.145465,1.7856,-0.135761,0.9834959999999999,0.111973,0.04203
4874999999,-0.611103,1.145642,1.7729400000000002,-0.117084,0.987614,0.099613,0.031436
4887500000,-0.6114729999999999,1.145677,1.759557,-0.128971,0.984283,0.11258,0.04336
4899999999,-0.6121270000000001,1.145441,1.747454,-0.141259,0.981065,0.122342,0.050894
4912500000,-0.6146560000000001,1.146117,1.73449,-0.130055,0.9843379999999999,0.11433099999999999,0.03306
4925000000,-0.615583,1.1463860000000001,1.721668,-0.137732,0.982447,0.120585,0.035887999999999996
4937499999,-0.617589,1.147512,1.709844,-0.116808,0.9869700000000001,0.106116,0.031391
4950000000,-0.6173350000000001,1.146874,1.697632,-0.14593,0.9807819999999999,0.118771,0.051618
4962499999,-0.619106,1.1476879999999998,1.684494,-0.13967100000000002,0.9811850000000001,0.12533,0.045388
4975000000,-0.620355,1.148344,1.6720220000000001,-0.136667,0.9822,0.11919400000000001,0.048977
4987500000,-0.621575,1.148304,1.660149,-0.14696700000000001,0.98096,0.11814300000000001,0.046475
4999999999,-0.622552,1.148414,1.6523259999999997,-0.141374,0.9841790000000001,0.084067,0.065853
5012500000,-0.625903,1.148183,1.636207,-0.125086,0.9835719999999999,0.125255,0.03537
5024999999,-0.627352,1.147997,1.624257,-0.133028,0.983187,0.12063399999999999,0.033065
5037500000,-0.629443,1.148168,1.612643,-0.12247999999999999,0.98564,0.11133499999999999,0.03342
5050000000,-0.630011,1.148097,1.602265,-0.125718,0.985718,0.103948,0.041826999999999996
5062499999,-0.631654,1.1470770000000001,1.593373,-0.127661,0.9864200000000001,0.102538,0.012832
5075000000,-0.632785,1.1501860000000002,1.576885,-0.120182,0.98624,0.103815,0.045935000000000004
5087499999,-0.634628,1.149289,1.565811,-0.123215,0.985233,0.11160999999999999,0.040945999999999996
5100000000,-0.6355109999999999,1.149357,1.554514,-0.142603,0.9806959999999999,0.126185,0.044471
5112500000,-0.637003,1.1491770000000001,1.544502,-0.127469,0.98245,0.124123,0.056014999999999995
5124999999,-0.639941,1.1498190000000001,1.532573,-0.121314,0.985734,0.11231400000000001,0.031589
5137500000,-0.640157,1.1500350000000001,1.520475,-0.127901,0.9798610000000001,0.14449800000000002,0.051319000000000004
5149999999,-0.643123,1.1500299999999999,1.510052,-0.09963999999999999,0.987401,0.117704,0.035448
5162500000,-0.64339,1.150399,1.50016,-0.130287,0.983247,0.11845399999999999,0.047113999999999996
5175000000,-0.645159,1.1500540000000001,1.492781,-0.12334500000000001,0.9890770000000001,0.08012999999999999,0.009607
5187499999,-0.6459699999999999,1.149534,1.484538,-0.131786,0.9899319999999999,0.051628999999999994,-0.0009539999999999999
5200000000,-0.6476390000000001,1.1510129999999998,1.466431,-0.128227,0.9839030000000001,0.117708,0.040465
5212499999,-0.649167,1.151203,1.455782,-0.118682,0.984842,0.119275,0.042115
5225000000,-0.6509050000000001,1.152531,1.445993,-0.098664,0.988419,0.110107,0.034189
5237500000,-0.65283,1.15289,1.435246,-0.09250599999999999,0.989682,0.103854,0.034444999999999996
5249999999,-0.653856,1.153224,1.424867,-0.10961199999999999,0.98821,0.102184,0.031370999999999996
5262500000,-0.653835,1.153498,1.415368,-0.116192,0.985575,0.11358900000000001,0.047318
5274999999,-0.656381,1.153721,1.404023,-0.08215399999999999,0.992157,0.087291,0.035424000000000004
5287500000,-0.656705,1.154061,1.3956389999999999,-0.093823,0.9905309999999999,0.08972100000000001,0.044677999999999995
5300000000,-0.656794,1.155542,1.3854469999999999,-0.10245399999999999,0.9879389999999999,0.108046,0.042486
5312499999,-0.6571859999999999,1.155346,1.378593,-0.109503,0.990532,0.079586,0.022844999999999997
5325000000,-0.65975,1.156612,1.363508,-0.077535,0.992008,0.092546,0.036654
5337499999,-0.660133,1.15618,1.353758,-0.089611,0.989714,0.10621300000000002,0.033982
5350000000,-0.660092,1.156493,1.344486,-0.100003,0.9871129999999999,0.115731,0.047057
5362500000,-0.66084,1.156873,1.336329,-0.085786,0.9913569999999999,0.086114,0.049366
5374999999,-0.662104,1.1575950000000002,1.324179,-0.078056,0.991865,0.094684,0.033844
5387500000,-0.6620520000000001,1.157992,1.314346,-0.085796,0.990981,0.098112,0.031145
5399999999,-0.661377,1.158864,1.305056,-0.096692,0.989452,0.095721,0.04973
5412500000,-0.662457,1.159058,1.2949709999999999,-0.077394,0.991848,0.095969,0.032212
5425000000,-0.661259,1.159097,1.284915,-0.096739,0.988002,0.11299300000000001,0.041559
5437499999,-0.662712,1.159573,1.275908,-0.06905900000000001,0.9931139999999999,0.090736,0.026887
5450000000,-0.6624800000000001,1.160613,1.26586,-0.054551,0.994276,0.085097,0.034618
5462499999,-0.66188,1.160035,1.256879,-0.063316,0.9933139999999999,0.091835,0.029727999999999997
5475000000,-0.661077,1.159211,1.251838,-0.087894,0.993835,0.066945,-0.009229000000000001
5487500000,-0.659906,1.160472,1.2372610000000002,-0.073649,0.992001,0.096122,0.035644999999999996
5499999999,-0.659687,1.160748,1.228536,-0.067686,0.9928389999999999,0.094426,0.027788
5512500000,-0.65885,1.161302,1.219056,-0.069685,0.9929620000000001,0.091949,0.026754000000000003
5524999999,-0.657613,1.1615209999999998,1.2093049999999999,-0.07186000000000001,0.992424,0.095601,0.028112
5537500000,-0.6556270000000001,1.162367,1.200376,-0.08505599999999999,0.990401,0.10273499999999999,0.036289
5550000000,-0.654045,1.162423,1.191188,-0.084314,0.990977,0.096075,0.040327999999999996
5562499999,-0.65277,1.162104,1.1832850000000001,-0.086875,0.989893,0.10455999999999999,0.040408
5575000000,-0.6509050000000001,1.162808,1.173308,-0.104512,0.986067,0.124242,0.036244
5587499999,-0.6506460000000001,1.161577,1.164195,-0.073898,0.9921620000000001,0.096942,0.027495
5600000000,-0.6491319999999999,1.162544,1.157356,-0.072516,0.994641,0.07279,0.011465000000000001
5612500000,-0.646554,1.161935,1.144492,-0.08048,0.9911530000000001,0.10093300000000001,0.030851
5624999999,-0.642255,1.1642709999999998,1.13421,-0.12196400000000002,0.9806159999999999,0.1465,0.045329
5637500000,-0.641269,1.163581,1.126008,-0.093828,0.9883799999999999,0.11459000000000001,0.034217000000000004
5649999999,-0.640319,1.161999,1.1170209999999998,-0.060305,0.991727,0.108544,0.032542
5662500000,-0.637756,1.1614360000000001,1.108256,-0.083588,0.9909610000000001,0.100739,0.029338999999999997
5675000000,-0.6349899999999999,1.162025,1.098891,-0.083246,0.990439,0.10538499999999999,0.031531
5687499999,-0.635877,1.159458,1.1013709999999999,-0.07219600000000001,0.995613,0.025046000000000002,-0.053995
5700000000,-0.6287659999999999,1.160389,1.080822,-0.11785,0.9867020000000001,0.104719,0.039557
5712499999,-0.627316,1.161294,1.075588,-0.087076,0.9932270000000001,0.06881799999999999,0.034376
5725000000,-0.624939,1.160102,1.063974,-0.102774,0.9896209999999999,0.098125,0.021432
5737500000,-0.622948,1.160515,1.0566520000000001,-0.094968,0.991865,0.084458,0.007247
5749999999,-0.61971,1.159975,1.046454,-0.100579,0.9902790000000001,0.09303099999999999,0.024026
5762500000,-0.616107,1.161269,1.037197,-0.141528,0.979434,0.139715,0.034032
5774999999,-0.613848,1.159416,1.0280340000000001,-0.121475,0.9864790000000001,0.106893,0.026043
5787500000,-0.611637,1.159195,1.019195,-0.10333900000000001,0.988151,0.110304,0.026695
5800000000,-0.608449,1.1587,1.010692,-0.12479200000000001,0.986325,0.10369600000000001,0.028939999999999997
5812499999,-0.607966,1.158996,1.008574,-0.110927,0.9922979999999999,0.05259400000000001,-0.016548
5825000000,-0.603128,1.1594719999999998,0.993735,-0.12520799999999999,0.986504,0.10316600000000001,0.022137
5837499999,-0.598532,1.161295,0.983714,-0.176172,0.97114,0.15715,0.033977
5850000000,-0.5988439999999999,1.158418,0.976325,-0.107332,0.988276,0.10572000000000001,0.02476
5862500000,-0.595003,1.158514,0.9679040000000001,-0.152712,0.983194,0.099196,0.013028999999999999
5874999999,-0.596165,1.156348,0.965627,-0.077012,0.9969690000000001,0.01068,-0.002898
5887500000,-0.594288,1.157116,0.962347,-0.12616,0.9896719999999999,0.034054,-0.058938
5899999999,-0.588043,1.158731,0.942983,-0.14053,0.984867,0.09991900000000001,0.017432
5912500000,-0.586294,1.157196,0.937003,-0.16170299999999999,0.9811280000000001,0.104643,0.017024
5925000000,-0.583384,1.157346,0.9261739999999999,-0.15223599999999998,0.9820770000000001,0.109327,0.019905000000000003
5937499999,-0.581244,1.157327,0.917746,-0.155564,0.98183,0.107031,0.018826
5950000000,-0.579087,1.1566530000000002,0.909438,-0.16916199999999998,0.979345,0.10915599999999999,0.018777000000000002
5962499999,-0.576014,1.1589260000000001,0.9004559999999999,-0.20081,0.967411,0.15176900000000002,0.027542
5975000000,-0.575212,1.157808,0.8924489999999999,-0.159223,0.9807540000000001,0.110588,0.023221000000000002
5987500000,-0.57321,1.156852,0.884357,-0.182285,0.974211,0.131198,0.021725
5999999999,-0.572278,1.156555,0.877292,-0.166411,0.98013,0.106275,0.018955
6012500000,-0.571187,1.155302,0.869144,-0.167469,0.979275,0.112746,0.016188
6024999999,-0.570281,1.154353,0.861246,-0.162735,0.9806239999999999,0.107579,0.017922
6037500000,-0.5690149999999999,1.155311,0.853203,-0.151471,0.984231,0.089519,0.018252
6050000000,-0.568333,1.1536879999999998,0.846725,-0.142876,0.9865729999999999,0.077225,0.017208
6062499999,-0.566606,1.1544450000000002,0.837134,-0.16321,0.981261,0.099868,0.022690000000000002
6075000000,-0.565492,1.1527370000000001,0.8294860000000001,-0.183622,0.975915,0.115826,0.021384999999999998
6087499999,-0.56539,1.153349,0.8212010000000001,-0.160593,0.981123,0.105026,0.024018
6100000000,-0.565435,1.1511719999999999,0.8138880000000001,-0.17269,0.9794959999999999,0.102969,0.012772
6112500000,-0.565301,1.1506809999999998,0.805886,-0.148963,0.982284,0.112175,0.018580000000000003
6124999999,-0.565455,1.149996,0.799085,-0.143729,0.9843780000000001,0.100242,0.017135
6137500000,-0.563801,1.1515520000000001,0.790337,-0.202159,0.968621,0.142752,0.022934
6149999999,-0.563679,1.151957,0.782101,-0.21728699999999998,0.965075,0.14569200000000002,0.013772
6162500000,-0.5649569999999999,1.1493360000000001,0.774834,-0.182937,0.975305,0.122375,0.018397
6175000000,-0.565224,1.149222,0.768867,-0.168364,0.9814200000000001,0.090339,0.017502
6187499999,-0.565787,1.148408,0.76179,-0.168186,0.9810270000000001,0.094184,0.020701
6200000000,-0.567499,1.147653,0.752849,-0.151885,0.9849190000000001,0.082117,0.011097
6212499999,-0.568235,1.146514,0.745121,-0.1637,0.981792,0.095697,0.011336
6225000000,-0.569345,1.1468049999999999,0.737598,-0.15323599999999998,0.9846010000000001,0.08395,0.0055969999999999995
6237500000,-0.570332,1.1455879999999998,0.7301340000000001,-0.159433,0.9822780000000001,0.09804500000000001,0.009885
6249999999,-0.571124,1.145111,0.7224619999999999,-0.16735799999999998,0.981299,0.09481,0.007382
6262500000,-0.572566,1.144806,0.714932,-0.152642,0.9838120000000001,0.093622,0.007036
6274999999,-0.574045,1.145245,0.7075020000000001,-0.14101,0.987166,0.074906,0.002961
6287500000,-0.575246,1.144569,0.700051,-0.141271,0.986158,0.086518,0.007028
6300000000,-0.576933,1.1437959999999998,0.69257,-0.131905,0.9881209999999999,0.078722,0.004605
6312499999,-0.578056,1.14349,0.683966,-0.130158,0.986777,0.09514500000000001,0.016656
6325000000,-0.5788800000000001,1.142598,0.67779,-0.139463,0.9859319999999999,0.089388,0.022311
6337499999,-0.579762,1.141808,0.671157,-0.139595,0.987009,0.076279,0.022559
6350000000,-0.582839,1.142104,0.66164,-0.11252000000000001,0.9914149999999999,0.066149,0.007701
6362500000,-0.5846779999999999,1.141825,0.65379,-0.10341800000000001,0.9924149999999999,0.065959,0.008131999999999999
6374999999,-0.585236,1.1403860000000001,0.645878,-0.125237,0.9876,0.093723,0.013326
6387500000,-0.5874739999999999,1.1397620000000002,0.63881,-0.10940799999999999,0.9908540000000001,0.078782,0.0056240000000000005
6399999999,-0.589815,1.1365889999999998,0.631267,-0.09407,0.993553,0.062971,0.006108
6412500000,-0.590598,1.139558,0.622883,-0.09333999999999999,0.9929180000000001,0.072828,0.009842
6425000000,-0.5924010000000001,1.1386209999999999,0.61533,-0.086909,0.99415,0.063667,0.007661
6437499999,-0.5936779999999999,1.137373,0.6077020000000001,-0.092694,0.992497,0.079144,0.00965
6450000000,-0.5962069999999999,1.134982,0.600434,-0.064433,0.99641,0.054890999999999995,0.0018329999999999998
6462499999,-0.597646,1.135491,0.592711,-0.05674,0.997712,0.036736000000000005,0.000942
6475000000,-0.597618,1.135449,0.583845,-0.099755,0.9908239999999999,0.090767,0.008853
6487500000,-0.598971,1.1357,0.576074,-0.083665,0.993584,0.075946,0.004843999999999999
6499999999,-0.600092,1.135456,0.568235,-0.08165900000000001,0.992812,0.08705800000000001,0.008761
6512500000,-0.601595,1.134582,0.56093,-0.092347,0.9921040000000001,0.08479500000000001,0.0034659999999999995
6524999999,-0.602992,1.132361,0.553358,-0.073461,0.9955940000000001,0.057789,-0.00757
6537500000,-0.602939,1.132744,0.544536,-0.091849,0.9913129999999999,0.093979,0.005489
6550000000,-0.603883,1.1329879999999999,0.5370189999999999,-0.08339099999999999,0.992778,0.086172,0.003447
6562499999,-0.604508,1.1322649999999999,0.529088,-0.08134,0.99272,0.08879,0.002726
6575000000,-0.606225,1.1303379999999998,0.521519,-0.050842,0.997476,0.049537,-0.001832
6587499999,-0.605763,1.131392,0.5130520000000001,-0.070094,0.9942559999999999,0.080807,0.003375
6600000000,-0.6062890000000001,1.130441,0.5053529999999999,-0.083561,0.9923360000000001,0.091033,-0.000621
6612500000,-0.60737,1.1286260000000001,0.497824,-0.068978,0.9948049999999999,0.07487100000000001,7.000000000000001e-06
6624999999,-0.606537,1.1295870000000001,0.489208,-0.081764,0.991933,0.096813,0.003389
6637500000,-0.606563,1.129613,0.48038000000000003,-0.080617,0.9910200000000001,0.105858,0.013236000000000001
6649999999,-0.608019,1.127248,0.47390299999999996,-0.061597000000000006,0.996664,0.053314,-0.004954
6662500000,-0.607064,1.127466,0.46534,-0.091853,0.990827,0.099112,0.000958
6675000000,-0.608138,1.127035,0.45846499999999996,-0.069378,0.994849,0.073635,-0.006412
6687499999,-0.607021,1.127283,0.449679,-0.08577,0.9920260000000001,0.092291,-0.003199
6700000000,-0.606755,1.1265690000000002,0.441878,-0.084725,0.991607,0.09765900000000001,1.3000000000000001e-05
6712499999,-0.607222,1.125444,0.434755,-0.073617,0.9940399999999999,0.080002,-0.008074
6725000000,-0.605866,1.125907,0.425893,-0.082975,0.9925350000000001,0.089336,-0.0028469999999999997
6737500000,-0.605561,1.125476,0.41806000000000004,-0.083082,0.992869,0.085491,-0.00062
6749999999,-0.6043390000000001,1.125184,0.410445,-0.083089,0.9929879999999999,0.08392000000000001,0.005385
6762500000,-0.6049100000000001,1.122577,0.40271,-0.048244,0.996613,0.066453,-0.00428
6774999999,-0.603866,1.1221700000000001,0.39569,-0.07483300000000001,0.994814,0.068011,-0.010914
6787500000,-0.60175,1.123832,0.387142,-0.098557,0.990052,0.100408,-0.001367
6800000000,-0.6010310000000001,1.122699,0.37936,-0.100494,0.989806,0.10067999999999999,-0.006906
6812499999,-0.599796,1.1223040000000002,0.37151300000000004,-0.09516000000000001,0.99046,0.09957200000000001,-0.004475
6825000000,-0.598677,1.121949,0.364155,-0.091252,0.991893,0.088251,-0.005698
6837499999,-0.598191,1.120951,0.356324,-0.089165,0.9911459999999999,0.098234,-0.005487
6850000000,-0.59708,1.121607,0.348326,-0.078266,0.992942,0.08910900000000001,-2.7000000000000002e-05
6862500000,-0.595826,1.121414,0.342009,-0.08885499999999999,0.992281,0.085872,-0.010492
6874999999,-0.594791,1.120492,0.33577199999999996,-0.105717,0.990614,0.08211,-0.027679000000000002
6887500000,-0.5936859999999999,1.1202530000000002,0.325975,-0.098066,0.9909049999999999,0.091805,-0.007876000000000001
6899999999,-0.5923390000000001,1.118738,0.31798699999999996,-0.11362,0.987726,0.106946,-0.007108
6912500000,-0.592292,1.117266,0.31144099999999997,-0.086787,0.993549,0.07157999999999999,-0.014288999999999998
6925000000,-0.5911390000000001,1.1169229999999999,0.30499699999999996,-0.07826699999999999,0.994333,0.071814,0.004278
6937499999,-0.5889300000000001,1.118502,0.295685,-0.11358199999999999,0.988959,0.094547,-0.010995999999999999
6950000000,-0.589789,1.117151,0.294744,-0.085487,0.9946729999999999,0.033996,-0.046506
6962499999,-0.586979,1.118068,0.283588,-0.11192,0.989926,0.085631,-0.013711000000000001
6975000000,-0.585488,1.1174959999999998,0.273073,-0.114738,0.9891790000000001,0.09049199999999999,-0.013082
6987500000,-0.585274,1.11562,0.26662199999999997,-0.089502,0.99441,0.053146000000000006,-0.017711
6999999999,-0.582626,1.117728,0.257918,-0.124293,0.986821,0.10342,-0.006252000000000001
7012500000,-0.5818479999999999,1.116478,0.250924,-0.12481300000000001,0.9881629999999999,0.088015,-0.014468
7024999999,-0.5809810000000001,1.115518,0.243883,-0.133198,0.9856469999999999,0.10248099999999999,-0.015997
7037500000,-0.5797359999999999,1.114845,0.236252,-0.14458800000000002,0.984632,0.094277,-0.026577999999999997
