time [ns],x [m],y [m],z [m],a [rad],b [rad],c [rad],d [rad]
1037500000,3.6926089999999996,1.026904,1.530864,-0.043747,0.729374,0.13911199999999999,-0.668392
1050000000,3.686749,1.028502,1.529075,-0.036489999999999995,0.7365149999999999,0.141375,-0.660475
1062500000,3.6815059999999997,1.030081,1.527642,-0.03439,0.7362449999999999,0.145475,-0.659998
1074999999,3.6762949999999996,1.031896,1.526269,-0.033932,0.735039,0.145813,-0.6612899999999999
1087499999,3.6711489999999998,1.033113,1.524537,-0.037113,0.7366689999999999,0.142742,-0.659975
1100000000,3.665752,1.0347600000000001,1.5231940000000002,-0.034983999999999994,0.7370869999999999,0.143796,-0.659395
1112500000,3.660399,1.0363040000000001,1.521611,-0.036535000000000005,0.735466,0.14471199999999998,-0.660918
1125000000,3.655076,1.037339,1.519981,-0.036811,0.737182,0.141745,-0.659633
1137499999,3.6494769999999996,1.0393430000000001,1.518635,-0.032188,0.736889,0.143765,-0.6597649999999999
1149999999,3.6446620000000003,1.040358,1.5172700000000001,-0.043591000000000005,0.731107,0.139523,-0.66642
1162500000,3.6382230000000004,1.042084,1.5154969999999999,-0.032287,0.737598,0.144174,-0.658878
1175000000,3.632648,1.043688,1.5138909999999999,-0.032462,0.737368,0.14282899999999998,-0.65942
1187500000,3.626899,1.044813,1.512122,-0.037336,0.736153,0.14618,-0.659786
1199999999,3.620922,1.046208,1.510688,-0.030202,0.7377199999999999,0.141703,-0.6593760000000001
1212499999,3.61593,1.047272,1.509218,-0.043625,0.732031,0.136001,-0.666132
1225000000,3.6092199999999997,1.048761,1.507341,-0.036608,0.738013,0.14461300000000002,-0.658091
1237500000,3.603069,1.050296,1.5056479999999999,-0.034533,0.7357670000000001,0.148306,-0.659894
1250000000,3.59714,1.051417,1.503962,-0.037000000000000005,0.7363350000000001,0.14993900000000002,-0.658756
1262499999,3.591911,1.052441,1.502522,-0.045161,0.7322069999999999,0.13941199999999998,-0.665129
1274999999,3.584853,1.054185,1.500624,-0.034927,0.737871,0.14546199999999998,-0.658154
1287500000,3.5787089999999995,1.055374,1.4990709999999998,-0.031258999999999995,0.7373460000000001,0.146272,-0.658748
1300000000,3.5732,1.056351,1.497401,-0.042327,0.732536,0.138988,-0.665042
1312500000,3.566072,1.05784,1.495575,-0.031432999999999996,0.737312,0.143927,-0.6592939999999999
1324999999,3.559682,1.058757,1.493881,-0.032151,0.737809,0.144791,-0.658514
1337499999,3.554068,1.059444,1.492365,-0.042812,0.732651,0.132495,-0.666209
1350000000,3.5468230000000003,1.060519,1.4904,-0.034268,0.739571,0.140219,-0.6574180000000001
1362500000,3.5409029999999997,1.061505,1.4888370000000002,-0.043057,0.733791,0.133736,-0.6646890000000001
1375000000,3.5337650000000003,1.062993,1.487015,-0.029251999999999997,0.739654,0.139057,-0.657814
1387499999,3.527053,1.064063,1.485365,-0.032335,0.7386,0.141733,-0.658283
1399999999,3.520426,1.064783,1.483555,-0.032432,0.738941,0.14242,-0.657747
1412500000,3.513679,1.065609,1.4817559999999999,-0.03787,0.738071,0.144767,-0.657921
1425000000,3.5075480000000003,1.066353,1.480078,-0.045823,0.733206,0.144781,-0.662833
1437500000,3.500002,1.067933,1.478446,-0.031567000000000005,0.7379600000000001,0.14335699999999998,-0.658687
1449999999,3.4931160000000006,1.068755,1.47672,-0.034293000000000004,0.73801,0.147662,-0.657542
1462499999,3.4868360000000003,1.068942,1.474997,-0.04509,0.733685,0.140432,-0.663288
1475000000,3.479201,1.070268,1.473169,-0.03524,0.737966,0.14760399999999999,-0.657554
1487500000,3.472265,1.070921,1.4715340000000001,-0.033802,0.738578,0.146991,-0.657079
1500000000,3.46569,1.0713030000000001,1.46981,-0.040717,0.73568,0.144151,-0.660559
1512499999,3.457904,1.07192,1.468019,-0.030072,0.73952,0.143122,-0.6570550000000001
1524999999,3.4508910000000004,1.072863,1.4665110000000001,-0.03052,0.73925,0.14669400000000002,-0.656551
1537500000,3.443513,1.072972,1.4645139999999999,-0.033234,0.738701,0.146701,-0.657035
1550000000,3.436258,1.073836,1.4628860000000001,-0.033957,0.737766,0.15070799999999998,-0.657142
1562500000,3.429098,1.0741450000000001,1.461376,-0.036492000000000004,0.738209,0.14765799999999998,-0.657201
1574999999,3.421731,1.0746850000000001,1.459547,-0.041483,0.739058,0.14675,-0.656153
1587499999,3.4144019999999995,1.075472,1.457975,-0.038027,0.7386689999999999,0.147799,-0.656565
1600000000,3.406886,1.076059,1.456433,-0.038398,0.7387699999999999,0.148896,-0.6561819999999999
1612500000,3.399317,1.076558,1.454782,-0.0392,0.737533,0.15113900000000002,-0.657013
1625000000,3.391922,1.077475,1.453285,-0.034098,0.738711,0.149444,-0.656362
1637499999,3.384233,1.0776219999999999,1.451671,-0.034501,0.738671,0.14891600000000002,-0.656505
1649999999,3.3774629999999997,1.0778159999999999,1.4501819999999999,-0.045955,0.734032,0.143741,-0.662136
1662500000,3.368989,1.078943,1.44854,-0.035243000000000003,0.739921,0.146672,-0.655563
1675000000,3.3613779999999998,1.079616,1.447101,-0.037637000000000004,0.73859,0.150258,-0.656118
1687500000,3.353674,1.080682,1.4456129999999998,-0.037208,0.738244,0.151679,-0.656205
1699999999,3.345849,1.081248,1.4439600000000001,-0.041631,0.738283,0.152784,-0.6556390000000001
1712499999,3.338053,1.082234,1.442664,-0.038697,0.738438,0.15493099999999999,-0.65514
1725000000,3.3300919999999996,1.0832700000000002,1.441368,-0.03549,0.73807,0.151447,-0.6565489999999999
1737500000,3.3222910000000003,1.084622,1.439974,-0.03345,0.739494,0.150749,-0.6552140000000001
1750000000,3.314335,1.0857299999999999,1.438595,-0.034751,0.738202,0.155994,-0.655375
1762499999,3.306389,1.086846,1.437322,-0.034593,0.7397050000000001,0.151543,-0.654732
1774999999,3.298429,1.088242,1.435938,-0.033694999999999996,0.739124,0.15250999999999998,-0.655211
1787500000,3.290342,1.089438,1.434731,-0.035641,0.739321,0.153764,-0.654593
1800000000,3.282397,1.091113,1.433543,-0.034431,0.73864,0.154633,-0.655221
1812500000,3.274227,1.091972,1.4321139999999999,-0.038198,0.7390869999999999,0.153841,-0.654694
1824999999,3.266175,1.093284,1.431073,-0.0388,0.7390140000000001,0.153042,-0.654928
1837499999,3.2580270000000002,1.0944909999999999,1.42982,-0.039167,0.738488,0.156419,-0.654702
1850000000,3.249947,1.096039,1.428818,-0.033826999999999996,0.737858,0.158021,-0.655325
1862500000,3.241673,1.097053,1.427806,-0.033769,0.739045,0.155173,-0.654671
1875000000,3.233489,1.098634,1.4269129999999999,-0.034815,0.7379939999999999,0.159941,-0.654654
1887499999,3.2251090000000002,1.099481,1.4255440000000001,-0.039554,0.7397090000000001,0.15618900000000002,-0.653354
1899999999,3.216984,1.100665,1.424679,-0.035376,0.740739,0.153348,-0.653099
1912500000,3.209162,1.101427,1.423917,-0.048407,0.735729,0.154379,-0.657668
1925000000,3.200329,1.1028799999999999,1.422835,-0.038867,0.7377279999999999,0.16255999999999998,-0.65408
1937500000,3.191986,1.10362,1.4217799999999998,-0.042506,0.739919,0.156986,-0.6527390000000001
1949999999,3.183598,1.105204,1.421227,-0.040202999999999996,0.739745,0.157826,-0.65288
1962499999,3.175744,1.106057,1.4205430000000001,-0.047596,0.7351850000000001,0.161262,-0.656683
1975000000,3.166798,1.107273,1.4198549999999999,-0.03456,0.739791,0.156987,-0.653353
1987500000,3.158454,1.108108,1.418976,-0.040641000000000004,0.739608,0.159931,-0.6524949999999999
2000000000,3.150077,1.1093520000000001,1.4183139999999999,-0.042311,0.738621,0.162777,-0.652803
2012499999,3.14208,1.1098290000000002,1.4176469999999999,-0.048924,0.736106,0.162974,-0.6551279999999999
2024999999,3.13306,1.1109790000000002,1.4172040000000001,-0.040037,0.7387239999999999,0.16329000000000002,-0.652702
2037500000,3.124499,1.112307,1.416675,-0.037548000000000005,0.737979,0.16665,-0.6528430000000001
2050000000,3.115972,1.113061,1.416057,-0.038218,0.741092,0.161143,-0.6506569999999999
2062500000,3.107583,1.11437,1.415729,-0.037160000000000006,0.740242,0.161554,-0.651584
2074999999,3.098989,1.115319,1.415295,-0.039122000000000004,0.7407819999999999,0.160807,-0.65104
2087499999,3.0908599999999997,1.115746,1.414927,-0.051107,0.737284,0.15467999999999998,-0.655648
2100000000,3.08175,1.11763,1.4146020000000001,-0.041867,0.740241,0.162589,-0.651041
2112500000,3.0731919999999997,1.119241,1.414356,-0.03833,0.740853,0.162278,-0.65064
2125000000,3.0645919999999998,1.120689,1.414099,-0.035477,0.739401,0.16528299999999999,-0.651697
2137499999,3.0559220000000002,1.12232,1.41403,-0.034786000000000004,0.740958,0.161199,-0.650989
2149999999,3.0472099999999998,1.123308,1.413712,-0.038475,0.740793,0.163451,-0.650407
2162500000,3.0390740000000003,1.123836,1.413697,-0.050683,0.738073,0.15765099999999999,-0.654084
2174999999,3.0300290000000003,1.126271,1.4137110000000002,-0.036441,0.7395390000000001,0.166994,-0.651051
2187500000,3.021292,1.1277780000000002,1.413736,-0.036049,0.741416,0.16368,-0.649778
2199999999,3.0125439999999997,1.128745,1.413556,-0.038213,0.7408680000000001,0.165235,-0.649886
2212500000,3.003943,1.129918,1.41355,-0.038772,0.742258,0.161721,-0.64915
2225000000,2.9952400000000003,1.131059,1.413648,-0.038223,0.741939,0.161637,-0.649568
2237499999,2.986413,1.1326479999999999,1.414073,-0.033142000000000005,0.742585,0.161681,-0.649098
2250000000,2.978022,1.133138,1.414072,-0.043775,0.739296,0.166482,-0.651007
2262499999,2.96926,1.1340350000000001,1.414315,-0.047511000000000005,0.739992,0.16338699999999998,-0.650737
2275000000,2.960196,1.135575,1.41465,-0.036445,0.740617,0.167604,-0.649667
2287500000,2.951808,1.135904,1.414792,-0.049556,0.739368,0.165544,-0.65075
2299999999,2.942666,1.137194,1.415333,-0.038120999999999995,0.742095,0.162875,-0.649087
2312500000,2.9339310000000003,1.138113,1.415729,-0.040505,0.741945,0.164493,-0.648705
2324999999,2.925096,1.138617,1.4161569999999999,-0.036209,0.7429,0.159919,-0.6490100000000001
2337500000,2.916315,1.139412,1.4165459999999999,-0.036943000000000004,0.74257,0.160105,-0.649301
2350000000,2.907403,1.13989,1.416855,-0.044476,0.7422270000000001,0.16196300000000002,-0.648759
2362499999,2.898628,1.140442,1.417448,-0.039299,0.741915,0.164972,-0.6486930000000001
2375000000,2.889805,1.141208,1.418187,-0.035193,0.742255,0.162677,-0.6491180000000001
2387499999,2.880907,1.141078,1.4184729999999999,-0.037456,0.743346,0.161278,-0.648092
2400000000,2.871983,1.1418110000000001,1.4191690000000001,-0.03503,0.743746,0.159979,-0.648091
2412500000,2.863585,1.141656,1.419722,-0.049649,0.740476,0.160189,-0.6508229999999999
2424999999,2.854379,1.1420190000000001,1.420426,-0.046861,0.7421989999999999,0.159685,-0.649189
2437500000,2.845432,1.142463,1.4209829999999999,-0.043349,0.742971,0.162433,-0.6478659999999999
2449999999,2.836347,1.14263,1.421835,-0.036241,0.744807,0.15663,-0.647623
2462500000,2.827816,1.142543,1.4222629999999998,-0.049846,0.741136,0.163477,-0.649237
2475000000,2.8186299999999997,1.1431879999999999,1.423408,-0.034669,0.7442300000000001,0.159206,-0.647744
2487499999,2.8098959999999997,1.14254,1.423827,-0.0466,0.743271,0.160629,-0.647746
2500000000,2.8006830000000003,1.142433,1.424666,-0.042956,0.745275,0.158195,-0.646293
2512499999,2.7917520000000002,1.143243,1.4258540000000002,-0.038370999999999995,0.74458,0.15844,-0.647321
2525000000,2.782929,1.142817,1.4266590000000001,-0.041658,0.742471,0.160422,-0.64905
2537500000,2.773763,1.1427180000000001,1.427563,-0.045982,0.7430720000000001,0.160833,-0.647968
2549999999,2.7648770000000003,1.1423969999999999,1.428523,-0.046169999999999996,0.744251,0.153122,-0.648469
2562500000,2.7556529999999997,1.142892,1.429433,-0.038006,0.744798,0.158145,-0.6471640000000001
2574999999,2.7466459999999997,1.1424239999999999,1.4302709999999998,-0.041805,0.744892,0.162797,-0.645666
2587500000,2.737566,1.142485,1.4315879999999999,-0.037232,0.744591,0.16092599999999999,-0.646762
2600000000,2.728459,1.141788,1.432382,-0.043259,0.7442979999999999,0.163638,-0.646044
2612499999,2.719341,1.142099,1.433645,-0.038426999999999996,0.745464,0.15898099999999998,-0.646167
2625000000,2.710338,1.1421379999999999,1.434928,-0.035404000000000005,0.7457,0.158858,-0.646098
2637499999,2.7010110000000003,1.142023,1.436,-0.035999,0.7436119999999999,0.165261,-0.646864
2650000000,2.692002,1.140788,1.437172,-0.049152,0.744211,0.156674,-0.647447
2662500000,2.682761,1.1407120000000002,1.438253,-0.049134,0.7451800000000001,0.156719,-0.6463220000000001
2674999999,2.673588,1.141383,1.4397440000000001,-0.038524,0.745289,0.160829,-0.6459050000000001
2687500000,2.664315,1.140517,1.440661,-0.040925,0.7478899999999999,0.156342,-0.64385
2699999999,2.6549490000000002,1.1400709999999998,1.441829,-0.047973,0.74568,0.162698,-0.644352
2712500000,2.6456020000000002,1.1400379999999999,1.4433120000000002,-0.046111,0.746699,0.160197,-0.643935
2725000000,2.636418,1.139868,1.444847,-0.045893,0.745202,0.159342,-0.645893
2737499999,2.627165,1.140168,1.446415,-0.041601,0.749033,0.153468,-0.64317
2750000000,2.617754,1.140195,1.4476959999999999,-0.047257,0.7463770000000001,0.160485,-0.644153
2762499999,2.6084509999999996,1.1393719999999998,1.4491319999999999,-0.051604,0.746412,0.157283,-0.644569
2775000000,2.599145,1.139983,1.450639,-0.043038,0.747309,0.158779,-0.643791
2787500000,2.589769,1.138898,1.45141,-0.061834,0.7461439999999999,0.161959,-0.642818
2799999999,2.580418,1.139732,1.45353,-0.046537,0.747318,0.159382,-0.643388
2812500000,2.5707709999999997,1.139859,1.4554790000000002,-0.037299,0.749951,0.152728,-0.6425390000000001
2824999999,2.561493,1.13984,1.456977,-0.041662,0.748859,0.157302,-0.642441
2837500000,2.5519819999999998,1.138799,1.45779,-0.064697,0.744892,0.163724,-0.643541
2850000000,2.542471,1.139512,1.460011,-0.044065,0.747321,0.161913,-0.642926
2862499999,2.53285,1.139713,1.4618120000000001,-0.036034,0.749764,0.155923,-0.642062
2875000000,2.523647,1.1389639999999999,1.463333,-0.048978,0.747576,0.152451,-0.6445850000000001
2887499999,2.513817,1.139142,1.465,-0.047839,0.748224,0.155253,-0.643249
2900000000,2.50407,1.1385020000000001,1.466294,-0.053797000000000005,0.748757,0.162339,-0.640402
2912500000,2.494475,1.139415,1.468544,-0.039188,0.7491140000000001,0.16089,-0.64141
2924999999,2.484858,1.138609,1.469747,-0.051208000000000004,0.749258,0.159965,-0.640626
2937500000,2.475197,1.13896,1.47191,-0.046116000000000004,0.7484649999999999,0.156325,-0.642834
2949999999,2.465439,1.138139,1.473233,-0.050992,0.753149,0.153263,-0.637712
2962500000,2.45611,1.138318,1.475501,-0.047649000000000004,0.750218,0.148774,-0.642471
2975000000,2.446152,1.138915,1.477155,-0.039204,0.750574,0.157032,-0.640658
2987499999,2.436427,1.138918,1.479087,-0.038583,0.7503270000000001,0.157582,-0.64085
3000000000,2.4265380000000003,1.138061,1.480297,-0.051908,0.751426,0.157941,-0.638529
3012499999,2.417272,1.1381860000000001,1.48275,-0.045892,0.750556,0.144975,-0.643072
3025000000,2.407162,1.138417,1.484335,-0.035658999999999996,0.752793,0.14901199999999998,-0.640177
3037500000,2.397261,1.137778,1.485671,-0.051525,0.751559,0.157699,-0.638463
3049999999,2.387572,1.1385809999999998,1.487986,-0.038497,0.752063,0.155257,-0.639386
3062500000,2.377802,1.138443,1.489788,-0.042921,0.751464,0.15479,-0.639921
3074999999,2.36784,1.13788,1.491511,-0.047755,0.750255,0.15466,-0.641029
3087500000,2.357815,1.1378030000000001,1.493012,-0.050717,0.755341,0.149144,-0.636116
3100000000,2.348169,1.138758,1.495187,-0.035426,0.753015,0.15545,-0.638396
3112499999,2.338221,1.138541,1.496983,-0.039693,0.753812,0.151448,-0.638166
3125000000,2.328347,1.137625,1.498256,-0.060112,0.7522479999999999,0.152111,-0.638257
3137499999,2.318046,1.138205,1.500173,-0.051966,0.753364,0.155352,-0.6368739999999999
3150000000,2.308273,1.138116,1.501886,-0.048634,0.7549560000000001,0.15473399999999998,-0.6354
3162500000,2.2982549999999997,1.139075,1.50409,-0.033902,0.7543270000000001,0.155949,-0.6368050000000001
3174999999,2.2880689999999997,1.138428,1.5057040000000002,-0.046558999999999996,0.753161,0.153321,-0.638023
3187500000,2.278049,1.138418,1.507308,-0.052323,0.754625,0.15398599999999998,-0.635683
3199999999,2.268061,1.139282,1.5094239999999999,-0.038827,0.755042,0.151496,-0.6367520000000001
3212500000,2.258194,1.139777,1.511332,-0.036745,0.755869,0.14852100000000001,-0.636595
3225000000,2.2479009999999997,1.1392719999999998,1.512704,-0.045212999999999996,0.7541100000000001,0.15431,-0.636759
3237499999,2.238036,1.138434,1.5138610000000001,-0.06315,0.753899,0.151883,-0.636066
3250000000,2.227667,1.139704,1.516159,-0.044220999999999996,0.7557659999999999,0.151317,-0.635582
3262499999,2.217289,1.1407559999999999,1.517932,-0.040337,0.752839,0.162991,-0.6364270000000001
3275000000,2.207448,1.1393879999999998,1.519542,-0.045113,0.755614,0.148499,-0.636365
3287500000,2.19733,1.1388909999999999,1.520712,-0.061725,0.753788,0.15370699999999998,-0.635899
3299999999,2.186999,1.139974,1.523158,-0.039338,0.755646,0.15179700000000002,-0.635931
3312500000,2.176713,1.1402809999999999,1.524872,-0.039445999999999995,0.754981,0.15518800000000002,-0.635897
3324999999,2.166498,1.140367,1.526525,-0.036594,0.7570060000000001,0.149042,-0.6351289999999999
3337500000,2.156354,1.139789,1.527774,-0.041344,0.758343,0.150971,-0.632783
3350000000,2.146032,1.138816,1.528977,-0.061734000000000004,0.755763,0.154089,-0.6334569999999999
3362499999,2.135732,1.139407,1.531183,-0.042520999999999996,0.7579229999999999,0.150523,-0.633315
3375000000,2.125266,1.140025,1.533072,-0.03741,0.756609,0.15498900000000002,-0.634131
3387499999,2.1150130000000003,1.1395389999999999,1.534557,-0.04028,0.756912,0.152552,-0.634185
3400000000,2.104716,1.1381940000000002,1.53552,-0.06360700000000001,0.754814,0.157039,-0.633679
3412500000,2.093911,1.138631,1.53735,-0.0516,0.760062,0.150952,-0.629966
3424999999,2.083847,1.138937,1.539247,-0.038130000000000004,0.759595,0.149989,-0.6317149999999999
3437500000,2.07328,1.138412,1.540346,-0.054289,0.7585109999999999,0.15946400000000002,-0.629512
3449999999,2.062904,1.138168,1.542401,-0.052283,0.757003,0.152927,-0.633108
3462500000,2.0523,1.137612,1.543484,-0.066026,0.7552399999999999,0.15983,-0.632224
3475000000,2.0418130000000003,1.138184,1.545692,-0.046417,0.758258,0.151662,-0.632368
3487499999,2.031043,1.137674,1.547081,-0.05291900000000001,0.7610600000000001,0.149061,-0.629102
3500000000,2.02071,1.13743,1.548469,-0.055321,0.75961,0.154246,-0.629397
3512499999,2.0103,1.1370360000000002,1.549922,-0.064468,0.758716,0.151838,-0.6301899999999999
3525000000,1.9993889999999999,1.137008,1.551634,-0.058985,0.760373,0.150027,-0.629163
3537500000,1.988906,1.138012,1.5538129999999999,-0.045045999999999996,0.7584850000000001,0.148814,-0.6328699999999999
3549999999,1.977825,1.1377389999999998,1.554802,-0.054759,0.759482,0.157677,-0.62875
3562500000,1.967716,1.137133,1.5560379999999998,-0.067652,0.7590359999999999,0.154282,-0.628875
3574999999,1.9569159999999999,1.1376979999999999,1.557693,-0.06585099999999999,0.759727,0.152343,-0.628706
3587500000,1.945777,1.138655,1.559639,-0.057887,0.759458,0.15541,-0.629063
3600000000,1.9352150000000001,1.1393389999999999,1.561623,-0.048052,0.759429,0.148989,-0.631475
3612499999,1.924447,1.13986,1.5630819999999999,-0.051213999999999996,0.76056,0.150528,-0.629498
